galaxy,T,n_pts,rmax,model,alpha,cap,n_shells,chi2,chi2_red,bic,back_p0,back_p1,shell_idx,r_kpc,M_Msun,sigma_over_r,sigma_kpc
NGC3953,4,8,15.68,burkert,,0.3,0,1.1035,0.1839,5.2623,8.1841,3.40467,0,,,,
NGC3953,4,8,15.68,burkert,,0.4,0,1.1035,0.1839,5.2623,8.1841,3.40467,0,,,,
NGC3953,4,8,15.68,burkert,,0.5,0,1.1035,0.1839,5.2623,8.1841,3.40467,0,,,,
NGC3953,4,8,15.68,burkert,,0.6,0,1.1035,0.1839,5.2623,8.1841,3.40467,0,,,,
NGC3953,4,8,15.68,burkert,,0.7,0,1.1035,0.1839,5.2623,8.1841,3.40467,0,,,,
NGC3953,4,8,15.68,burkert,,0.8,0,1.1035,0.1839,5.2623,8.1841,3.40467,0,,,,
NGC3953,4,8,15.68,burkert,,0.9,0,1.1035,0.1839,5.2623,8.1841,3.40467,0,,,,
NGC3953,4,8,15.68,burkert,,1.0,0,1.1035,0.1839,5.2623,8.1841,3.40467,0,,,,
NGC3953,4,8,15.68,nfw,,0.1,0,1.6027,0.2671,5.7616,7.54078,7.17419,0,,,,
NGC3953,4,8,15.68,nfw,,0.2,0,1.6027,0.2671,5.7616,7.54078,7.17419,0,,,,
NGC3953,4,8,15.68,nfw,,0.3,0,1.6027,0.2671,5.7616,7.54078,7.17419,0,,,,
NGC3953,4,8,15.68,nfw,,0.4,0,1.6027,0.2671,5.7616,7.54078,7.17419,0,,,,
NGC3953,4,8,15.68,nfw,,0.5,0,1.6027,0.2671,5.7616,7.54078,7.17419,0,,,,
NGC3953,4,8,15.68,nfw,,0.6,0,1.6027,0.2671,5.7616,7.54078,7.17419,0,,,,
NGC3953,4,8,15.68,nfw,,0.7,0,1.6027,0.2671,5.7616,7.54078,7.17419,0,,,,
NGC3953,4,8,15.68,nfw,,0.8,0,1.6027,0.2671,5.7616,7.54078,7.17419,0,,,,
NGC3953,4,8,15.68,nfw,,0.9,0,1.6027,0.2671,5.7616,7.54078,7.17419,0,,,,
NGC3953,4,8,15.68,nfw,,1.0,0,1.6027,0.2671,5.7616,7.54078,7.17419,0,,,,
NGC3953,4,8,15.68,einasto,0.17,0.1,0,1.8739,0.3123,6.0328,6.72269,9.16389,0,,,,
NGC3953,4,8,15.68,einasto,0.17,0.2,0,1.8739,0.3123,6.0328,6.72269,9.16389,0,,,,
NGC3953,4,8,15.68,einasto,0.17,0.3,0,1.8739,0.3123,6.0328,6.72269,9.16389,0,,,,
NGC3953,4,8,15.68,einasto,0.17,0.4,0,1.8739,0.3123,6.0328,6.72269,9.16389,0,,,,
NGC3953,4,8,15.68,einasto,0.17,0.5,0,1.8739,0.3123,6.0328,6.72269,9.16389,0,,,,
NGC3953,4,8,15.68,einasto,0.17,0.6,0,1.8739,0.3123,6.0328,6.72269,9.16389,0,,,,
NGC3953,4,8,15.68,einasto,0.17,0.7,0,1.8739,0.3123,6.0328,6.72269,9.16389,0,,,,
NGC3953,4,8,15.68,einasto,0.17,0.8,0,1.8739,0.3123,6.0328,6.72269,9.16389,0,,,,
NGC3953,4,8,15.68,einasto,0.17,0.9,0,1.8739,0.3123,6.0328,6.72269,9.1639,0,,,,
NGC3953,4,8,15.68,einasto,0.17,1.0,0,1.8739,0.3123,6.0328,6.72269,9.16389,0,,,,
NGC3741,10,21,7.0,burkert,,0.1,0,23.0726,1.2143,29.1616,7.43238,2.7035,0,,,,
NGC3741,10,21,7.0,burkert,,0.2,2,2.5557,0.1966,26.9119,8.05718,0.7195,1,2.713,7.2343e+08,0.2,0.543
NGC3741,10,21,7.0,burkert,,0.2,2,2.5557,0.1966,26.9119,8.05718,0.7195,2,5.143,2.2732e+09,0.2,1.029
NGC3741,10,21,7.0,burkert,,0.3,1,6.9032,0.4314,22.1258,7.8651,0.94935,1,4.483,2.6545e+09,0.3,1.345
NGC3741,10,21,7.0,burkert,,0.4,1,8.1985,0.5124,23.4211,7.12075,4.34919,1,1.0,1.4141e+08,0.4,0.4
NGC3741,10,21,7.0,burkert,,0.5,1,5.5651,0.3478,20.7877,7.73237,0.96251,1,4.58,3.1355e+09,0.3533,1.618
NGC3741,10,21,7.0,burkert,,0.6,1,5.5651,0.3478,20.7877,7.73238,0.96251,1,4.58,3.1355e+09,0.3533,1.618
NGC3741,10,21,7.0,burkert,,0.7,1,5.5651,0.3478,20.7877,7.73237,0.96251,1,4.58,3.1355e+09,0.3533,1.618
NGC3741,10,21,7.0,burkert,,0.8,1,5.5651,0.3478,20.7877,7.73237,0.96251,1,4.58,3.1355e+09,0.3533,1.618
NGC3741,10,21,7.0,burkert,,0.9,1,6.3963,0.3998,21.6189,7.14347,4.18493,1,1.0,1.3452e+08,0.5322,0.532
NGC3741,10,21,7.0,burkert,,1.0,1,5.5651,0.3478,20.7877,7.73238,0.96251,1,4.58,3.1355e+09,0.3533,1.618
NGC3741,10,21,7.0,nfw,,0.1,0,6.5375,0.3441,12.6265,5.88249,25.15751,0,,,,
NGC3741,10,21,7.0,nfw,,0.2,0,6.5375,0.3441,12.6265,5.88248,25.15755,0,,,,
NGC3741,10,21,7.0,nfw,,0.3,0,6.5375,0.3441,12.6265,5.88248,25.15759,0,,,,
NGC3741,10,21,7.0,nfw,,0.4,0,6.5375,0.3441,12.6265,5.88248,25.15755,0,,,,
NGC3741,10,21,7.0,nfw,,0.5,0,6.5375,0.3441,12.6265,5.88248,25.15758,0,,,,
NGC3741,10,21,7.0,nfw,,0.6,0,6.5375,0.3441,12.6265,5.88248,25.15757,0,,,,
NGC3741,10,21,7.0,nfw,,0.7,0,6.5375,0.3441,12.6265,5.88248,25.15754,0,,,,
NGC3741,10,21,7.0,nfw,,0.8,0,6.5375,0.3441,12.6265,5.88248,25.15762,0,,,,
NGC3741,10,21,7.0,nfw,,0.9,0,6.5375,0.3441,12.6265,5.88248,25.15758,0,,,,
NGC3741,10,21,7.0,nfw,,1.0,0,6.5375,0.3441,12.6265,5.88248,25.15761,0,,,,
NGC3741,10,21,7.0,einasto,0.17,0.1,0,6.7023,0.3528,12.7913,4.82022,45.41464,0,,,,
NGC3741,10,21,7.0,einasto,0.17,0.2,0,6.7023,0.3528,12.7913,4.82022,45.41464,0,,,,
NGC3741,10,21,7.0,einasto,0.17,0.3,0,6.7023,0.3528,12.7913,4.82022,45.41464,0,,,,
NGC3741,10,21,7.0,einasto,0.17,0.4,0,6.7023,0.3528,12.7913,4.82022,45.41464,0,,,,
NGC3741,10,21,7.0,einasto,0.17,0.5,0,6.7023,0.3528,12.7913,4.82022,45.41464,0,,,,
NGC3741,10,21,7.0,einasto,0.17,0.6,0,6.7023,0.3528,12.7913,4.82022,45.41464,0,,,,
NGC3741,10,21,7.0,einasto,0.17,0.7,0,6.7023,0.3528,12.7913,4.82022,45.41464,0,,,,
NGC3741,10,21,7.0,einasto,0.17,0.8,0,6.7023,0.3528,12.7913,4.82022,45.41464,0,,,,
NGC3741,10,21,7.0,einasto,0.17,0.9,0,6.7023,0.3528,12.7913,4.82022,45.41464,0,,,,
NGC3741,10,21,7.0,einasto,0.17,1.0,0,6.7023,0.3528,12.7913,4.82022,45.41464,0,,,,
NGC3726,5,12,32.52,burkert,,0.1,1,6.236,0.8909,18.6606,6.11276,231.10393,1,7.185,1.6786e+10,0.1,0.719
NGC3726,5,12,32.52,burkert,,0.2,1,5.5284,0.7898,17.953,6.09268,300.0,1,7.276,1.7923e+10,0.1869,1.36
NGC3726,5,12,32.52,burkert,,0.3,1,5.5284,0.7898,17.953,6.09268,300.0,1,7.276,1.7923e+10,0.1869,1.36
NGC3726,5,12,32.52,burkert,,0.4,1,5.5284,0.7898,17.953,6.09268,300.0,1,7.276,1.7923e+10,0.1869,1.36
NGC3726,5,12,32.52,burkert,,0.5,1,5.5284,0.7898,17.953,6.09268,300.0,1,7.276,1.7923e+10,0.1869,1.36
NGC3726,5,12,32.52,burkert,,0.6,1,5.5284,0.7898,17.953,6.09268,300.0,1,7.276,1.7923e+10,0.1869,1.36
NGC3726,5,12,32.52,burkert,,0.7,1,5.5284,0.7898,17.953,6.09268,300.0,1,7.276,1.7923e+10,0.1869,1.36
NGC3726,5,12,32.52,burkert,,0.8,1,5.5284,0.7898,17.953,6.09268,300.0,1,7.276,1.7923e+10,0.1869,1.36
NGC3726,5,12,32.52,burkert,,0.9,1,5.5284,0.7898,17.953,6.09268,300.0,1,7.276,1.7923e+10,0.1869,1.36
NGC3726,5,12,32.52,burkert,,1.0,1,5.5284,0.7898,17.953,6.09268,300.0,1,7.276,1.7923e+10,0.1869,1.36
NGC3726,5,12,32.52,nfw,,0.1,2,2.0452,0.5113,21.9245,5.66297,36.48857,1,7.504,1.5674e+10,0.1,0.75
NGC3726,5,12,32.52,nfw,,0.1,2,2.0452,0.5113,21.9245,5.66297,36.48857,2,22.979,8.8699e+10,0.1,2.298
NGC3726,5,12,32.52,nfw,,0.2,2,0.9031,0.2258,20.7823,6.51778,5.68698,1,7.977,2.4673e+10,0.2,1.595
NGC3726,5,12,32.52,nfw,,0.2,2,0.9031,0.2258,20.7823,6.51778,5.68698,2,23.167,1.1756e+11,0.1348,3.123
NGC3726,5,12,32.52,nfw,,0.3,2,0.8579,0.2145,20.7372,8.99071,0.3,1,8.008,2.7811e+10,0.2278,1.824
NGC3726,5,12,32.52,nfw,,0.3,2,0.8579,0.2145,20.7372,8.99071,0.3,2,23.169,1.2132e+11,0.1384,3.206
NGC3726,5,12,32.52,nfw,,0.4,2,0.8579,0.2145,20.7372,8.99071,0.3,1,8.008,2.7811e+10,0.2278,1.824
NGC3726,5,12,32.52,nfw,,0.4,2,0.8579,0.2145,20.7372,8.99071,0.3,2,23.169,1.2132e+11,0.1384,3.206
NGC3726,5,12,32.52,nfw,,0.5,2,0.8579,0.2145,20.7372,8.99071,0.3,1,8.008,2.7811e+10,0.2278,1.824
NGC3726,5,12,32.52,nfw,,0.5,2,0.8579,0.2145,20.7372,8.99071,0.3,2,23.169,1.2132e+11,0.1384,3.206
NGC3726,5,12,32.52,nfw,,0.6,2,0.8579,0.2145,20.7372,8.99071,0.3,1,8.008,2.7811e+10,0.2278,1.824
NGC3726,5,12,32.52,nfw,,0.6,2,0.8579,0.2145,20.7372,8.99071,0.3,2,23.169,1.2132e+11,0.1384,3.206
NGC3726,5,12,32.52,nfw,,0.7,2,0.8579,0.2145,20.7372,8.99071,0.3,1,8.008,2.7811e+10,0.2278,1.824
NGC3726,5,12,32.52,nfw,,0.7,2,0.8579,0.2145,20.7372,8.99071,0.3,2,23.169,1.2132e+11,0.1384,3.206
NGC3726,5,12,32.52,nfw,,0.8,2,0.8579,0.2145,20.7372,8.99071,0.3,1,8.008,2.7811e+10,0.2278,1.824
NGC3726,5,12,32.52,nfw,,0.8,2,0.8579,0.2145,20.7372,8.99071,0.3,2,23.169,1.2132e+11,0.1384,3.206
NGC3726,5,12,32.52,nfw,,0.9,0,20.4256,2.0426,25.3954,5.34147,141.01934,0,,,,
NGC3726,5,12,32.52,nfw,,1.0,0,20.4256,2.0426,25.3954,5.34147,141.02002,0,,,,
NGC3726,5,12,32.52,einasto,0.17,0.1,2,2.0347,0.5087,21.9139,4.46529,84.03538,1,7.492,1.5679e+10,0.1,0.749
NGC3726,5,12,32.52,einasto,0.17,0.1,2,2.0347,0.5087,21.9139,4.46529,84.03538,2,22.969,8.6364e+10,0.1,2.297
NGC3726,5,12,32.52,einasto,0.17,0.2,2,0.9076,0.2269,20.7869,5.73492,6.89163,1,7.968,2.4674e+10,0.2,1.594
NGC3726,5,12,32.52,einasto,0.17,0.2,2,0.9076,0.2269,20.7869,5.73492,6.89163,2,23.162,1.1688e+11,0.134,3.104
NGC3726,5,12,32.52,einasto,0.17,0.3,2,0.8566,0.2141,20.7358,8.35678,0.3,1,8.01,2.7906e+10,0.2281,1.827
NGC3726,5,12,32.52,einasto,0.17,0.3,2,0.8566,0.2141,20.7358,8.35678,0.3,2,23.17,1.2155e+11,0.1387,3.214
NGC3726,5,12,32.52,einasto,0.17,0.4,2,0.8566,0.2141,20.7358,8.35679,0.3,1,8.01,2.7906e+10,0.2281,1.827
NGC3726,5,12,32.52,einasto,0.17,0.4,2,0.8566,0.2141,20.7358,8.35679,0.3,2,23.17,1.2155e+11,0.1387,3.214
NGC3726,5,12,32.52,einasto,0.17,0.5,2,0.8566,0.2141,20.7358,8.35678,0.3,1,8.01,2.7906e+10,0.2281,1.827
NGC3726,5,12,32.52,einasto,0.17,0.5,2,0.8566,0.2141,20.7358,8.35678,0.3,2,23.17,1.2155e+11,0.1387,3.214
NGC3726,5,12,32.52,einasto,0.17,0.6,2,0.8566,0.2141,20.7358,8.35678,0.3,1,8.01,2.7906e+10,0.2281,1.827
NGC3726,5,12,32.52,einasto,0.17,0.6,2,0.8566,0.2141,20.7358,8.35678,0.3,2,23.17,1.2155e+11,0.1387,3.214
NGC3726,5,12,32.52,einasto,0.17,0.7,2,0.8566,0.2141,20.7358,8.35678,0.3,1,8.01,2.7906e+10,0.2281,1.827
